RT @brycetache: I don’t care what your political beliefs might be - anyone watching this joke of a press conference should reach the same c…,[],MichaelJoyce5,"Irondequoit, NY"
RT @SenSanders: Trump and Judge Kavanaugh have two options. Trump can withdraw Judge Kavanaugh's nomination. Or Kavanaugh himself can call…,[],EAlvarezUTSA,Texas 
Macron: No Trade Deals With US After Trump Rejected Paris Accord https://t.co/pTb9FIhMbj https://t.co/UH0ldfrAaz,[],AlertTrade,"FREE live trading room 
 ⤵"
Can Donald Trump Possibly Believe What He's Saying The Resistance with Keith Olbermann GQ: https://t.co/egCTh5cCVc via @YouTube,[],tigs88,scotland
RT @poconomtn: Trump said he’d leave Hillary alone but they couldn’t let it go....Kavanaugh said he wouldn’t overturn Roe vs Wade but they…,[],billyyeagle1969,"Pekin, IL"
"@newtgingrich @realDonaldTrump Your as sick as Trump,dumb ass.",[],RobertBerkey2,
"RT @SafetyPinDaily: Donald Trump Talks Over Female Reporters to Defend Kavanaugh at Insane Press Conference | via thedailybeast
https://t.c…",[],aidaruiz2010,United States
The West has grown enough to deal with individuals as individuals and recognise them as who they are. Majeed and Ra… https://t.co/dJXRikD6lp,[],TheDanaJaf,London
"RT @megdogwuff: You calling ANYONE a moron is laughable! I saw you on @TuckerCarlson and he made you look like the fool you are! 
I (almost…",[],sammy_underwood,"Gainesville, GA"
"RT @JessieJaneDuff: President Trump will award an 80 year old Marine the Medal of Honor.

50 yrs ago Canley carried wounded Marines while u…",[],canduhoo,"Anchorage, KY"
"KAVANAUGH IS A MAN OF MORAL INTEGRITY! TRUE PRO-GOD, TRUE PRO-AMERICA, TRUE PRO RIGHT JUSTICE AND TRUE PATRIOT!!
MY… https://t.co/mn38YPpytv",[],DRCONTREIRAS1,United States
"RT @ABC: Pres. Trump calls allegations against Brett Kavanaugh ""a con game"" by the Democrats.

Asked whether he believes Kavanaugh accusers…",[],JimmyDe96405638,
"‘Mr. Kurd,’ #MeToo: Highlights from Trump news conference https://t.co/T9y16UhFvh",['MeToo'],NewDelhiTimes,"New Delhi, India"
"RT @powerglobalus: @TheScoop_US @SBelle1950 It is high time every Republican, every Trump supporter, anyone who believes in America was wok…",[],powerglobalus,"Sydney, New South Wales"
RT @goldentaers: Jimmy said some of the Diplomats at UNICEF preferred BTS over Trump. 💀💀 #BTSonFallon https://t.co/UQkfeEmtJ5,['BTSonFallon'],Simply_Mochi,
RT @patrickLSimpson: 2: How did he know that Dana Rohrabacher and Michael Flynn would be advisors to #Trump before they actually were? #Tru…,['Trump'],AlanaBowker,Canada
"'Born to be Awesome' tees - Available at Ksh900. Call or WhatsApp +254 (0) 700 135552 

https://t.co/8SQbZzgpJa… https://t.co/6pdfZWi0Vr",[],theurbanwear,"Nairobi, Kenya"
"RT @WhiteHouse: This afternoon, President Trump participated in a bilateral meeting with Prime Minister Abe. 🇺🇸🇯🇵 https://t.co/PvSINQY7yq",[],lisaBadass007,
World leaders laugh as Trump claims his administration has accomplished more than any other in US history https://t.co/YUvPVWY5EX,[],GeoPolToday,Passim
